epoch: 0, loss: 0.1746, minimizing loss: 1.2000, maximizing loss: 1.2064
epoch: 1, loss: 0.1441, minimizing loss: 1.0551, maximizing loss: 1.0717
epoch: 2, loss: 0.1404, minimizing loss: 1.1256, maximizing loss: 1.1590
epoch: 3, loss: 0.1408, minimizing loss: 1.1618, maximizing loss: 1.2012
epoch: 4, loss: 0.1417, minimizing loss: 1.1665, maximizing loss: 1.2057
epoch: 5, loss: 0.1422, minimizing loss: 1.1686, maximizing loss: 1.2076
epoch: 6, loss: 0.1423, minimizing loss: 1.1713, maximizing loss: 1.2105
epoch: 7, loss: 0.1424, minimizing loss: 1.1738, maximizing loss: 1.2135
epoch: 8, loss: 0.1420, minimizing loss: 1.1715, maximizing loss: 1.2112
epoch: 9, loss: 0.1423, minimizing loss: 1.1768, maximizing loss: 1.2170
epoch: 10, loss: 0.1425, minimizing loss: 1.1800, maximizing loss: 1.2205
epoch: 11, loss: 0.1428, minimizing loss: 1.1854, maximizing loss: 1.2266
epoch: 12, loss: 0.1429, minimizing loss: 1.1865, maximizing loss: 1.2277
epoch: 13, loss: 0.1428, minimizing loss: 1.1858, maximizing loss: 1.2271
epoch: 14, loss: 0.1427, minimizing loss: 1.1875, maximizing loss: 1.2292
epoch: 15, loss: 0.1427, minimizing loss: 1.1879, maximizing loss: 1.2295
epoch: 16, loss: 0.1426, minimizing loss: 1.1885, maximizing loss: 1.2304
epoch: 17, loss: 0.1426, minimizing loss: 1.1888, maximizing loss: 1.2309
epoch: 18, loss: 0.1425, minimizing loss: 1.1898, maximizing loss: 1.2321
epoch: 19, loss: 0.1424, minimizing loss: 1.1891, maximizing loss: 1.2315
epoch: 20, loss: 0.1420, minimizing loss: 1.1843, maximizing loss: 1.2263
epoch: 21, loss: 0.1391, minimizing loss: 1.1486, maximizing loss: 1.1876
epoch: 22, loss: 0.1381, minimizing loss: 1.1911, maximizing loss: 1.2388
epoch: 23, loss: 0.1322, minimizing loss: 1.1987, maximizing loss: 1.2548
epoch: 24, loss: 0.1262, minimizing loss: 1.2193, maximizing loss: 1.2861
epoch: 25, loss: 0.1218, minimizing loss: 1.2080, maximizing loss: 1.2778
epoch: 26, loss: 0.1192, minimizing loss: 1.2006, maximizing loss: 1.2721
epoch: 27, loss: 0.1194, minimizing loss: 1.1906, maximizing loss: 1.2603
epoch: 28, loss: 0.1203, minimizing loss: 1.1335, maximizing loss: 1.1919
epoch: 29, loss: 0.1186, minimizing loss: 1.1122, maximizing loss: 1.1690
epoch: 30, loss: 0.1200, minimizing loss: 1.1275, maximizing loss: 1.1853
epoch: 31, loss: 0.1179, minimizing loss: 1.1193, maximizing loss: 1.1782
epoch: 32, loss: 0.1142, minimizing loss: 1.0926, maximizing loss: 1.1510
epoch: 33, loss: 0.1168, minimizing loss: 1.0578, maximizing loss: 1.1070
epoch: 34, loss: 0.1167, minimizing loss: 1.0655, maximizing loss: 1.1163
epoch: 35, loss: 0.1185, minimizing loss: 1.0601, maximizing loss: 1.1077
epoch: 36, loss: 0.1175, minimizing loss: 1.0555, maximizing loss: 1.1035
epoch: 37, loss: 0.1181, minimizing loss: 1.0565, maximizing loss: 1.1039
epoch: 38, loss: 0.1179, minimizing loss: 1.0626, maximizing loss: 1.1114
epoch: 39, loss: 0.1173, minimizing loss: 1.0633, maximizing loss: 1.1129
epoch: 40, loss: 0.1171, minimizing loss: 1.0608, maximizing loss: 1.1102
epoch: 41, loss: 0.1169, minimizing loss: 1.0599, maximizing loss: 1.1094
epoch: 42, loss: 0.1154, minimizing loss: 1.0554, maximizing loss: 1.1059
epoch: 43, loss: 0.1151, minimizing loss: 1.0531, maximizing loss: 1.1036
epoch: 44, loss: 0.1165, minimizing loss: 1.0533, maximizing loss: 1.1021
epoch: 45, loss: 0.1173, minimizing loss: 1.0571, maximizing loss: 1.1056
