     11  12  13  14  15  16  17  18  19|  21  22  23  24  25  26  27  28  29|  31  32  33  34  35  36  37  38  39|  41  42  43  44  45  46  47  48  49|  51  52  53  54  55  56  57  58  59|  61  62  63  64  65  66  67  68  69|  71  72  73  74  75  76  77  78  79|  81  82  83  84  85  86  87  88  89|  91  92  93  94  95  96  97  98  99|
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
2:    0 999   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|
2:    0   0   0   0   0   0   0   0   0|   0   0   0   0 999   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|
2:    0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0 999   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|
2:    0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0| 999   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|
2:    0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0 999   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|
2:    0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0 244|   0   0   0 212   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0 212 135   0 150   0   0   0|   0   0   0 150   0 165   0   0   0|
2:    0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0 244|   0   0   0 212   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0 212 135   0 150   0   0   0|   0   0   0 150   0 165   0   0   0|
2:    0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0 244|   0   0   0 212   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0 212 135   0 150   0   0   0|   0   0   0 150   0 165   0   0   0|
2:    0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0 244|   0   0   0 212   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0 212 135   0 150   0   0   0|   0   0   0 150   0 165   0   0   0|
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
3:    0   0   0   0   0   0   0   0   0|   0 999   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|
3:    0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0 999   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|
3:    0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0 999   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|
3:    0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0 999   0   0|   0   0   0   0   0   0   0   0   0|
3:    0   0   0   0 212   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0 163   0   0   0 193|   0   0 178   0 148 180   0   0   0|   0   0 193   0   0   0   0   0 193|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0| 244   0   0   0   0   0   0   0   0|
3:    0   0   0   0 212   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0 163   0   0   0 193|   0   0 178   0 148 180   0   0   0|   0   0 193   0   0   0   0   0 193|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0| 244   0   0   0   0   0   0   0   0|
3:    0   0   0   0 212   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0 163   0   0   0 193|   0   0 178   0 148 180   0   0   0|   0   0 193   0   0   0   0   0 193|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0| 244   0   0   0   0   0   0   0   0|
3:    0   0   0   0 212   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0 163   0   0   0 193|   0   0 178   0 148 180   0   0   0|   0   0 193   0   0   0   0   0 193|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0| 244   0   0   0   0   0   0   0   0|
3:    0   0   0   0 212   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0 163   0   0   0 193|   0   0 178   0 148 180   0   0   0|   0   0 193   0   0   0   0   0 193|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0| 244   0   0   0   0   0   0   0   0|
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
4:    0   0   0   0   0   0   0   0   0|   0   0   0 999   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|
4:    0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0| 999   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|
4:    0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0 999|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|
4:    0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0 999   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|
4:    0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0 999   0   0   0   0|   0   0   0   0   0   0   0   0   0|
4:    0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0 999   0   0   0   0   0   0|
4:    0   0   0   0   0   0 193 210   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0 244   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0 227   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|
4:    0   0   0   0   0   0 193 210   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0 244   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0 227   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|
4:    0   0   0   0   0   0 193 210   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0 244   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0 227   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
5:    0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0 999   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|
5:    0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0 999   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|
5:    0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0 999   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|
5:    0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0 999   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|
5:  150   0 122 212   0   0   0   0   0| 165   0 137   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0 182   0   0   0   0   0   0|   0   0 150   0   0   0   0 178 195|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0 227   0|
5:  150   0 122 212   0   0   0   0   0| 165   0 137   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0 182   0   0   0   0   0   0|   0   0 150   0   0   0   0 178 195|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0 227   0|
5:  150   0 122 212   0   0   0   0   0| 165   0 137   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0 182   0   0   0   0   0   0|   0   0 150   0   0   0   0 178 195|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0 227   0|
5:  150   0 122 212   0   0   0   0   0| 165   0 137   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0 182   0   0   0   0   0   0|   0   0 150   0   0   0   0 178 195|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0 227   0|
5:  150   0 122 212   0   0   0   0   0| 165   0 137   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0 182   0   0   0   0   0   0|   0   0 150   0   0   0   0 178 195|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0 227   0|
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
6:    0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0| 999   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|
6:    0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0 999   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|
6:    0   0  89  89 102   0  69  69  58|   0   0 122   0   0   0 102   0  91|   0 126  98  98 111   0   0   0  67|   0   0   0   0   0   0   0   0   0|   0   0   0 150 163   0   0   0   0|   0   0   0 122   0   0 122 122 111|   0   0   0   0   0   0   0   0   0|   0   0 150   0   0   0   0 122 111|   0 178   0   0   0   0 122 122   0|
6:    0   0  89  89 102   0  69  69  58|   0   0 122   0   0   0 102   0  91|   0 126  98  98 111   0   0   0  67|   0   0   0   0   0   0   0   0   0|   0   0   0 150 163   0   0   0   0|   0   0   0 122   0   0 122 122 111|   0   0   0   0   0   0   0   0   0|   0   0 150   0   0   0   0 122 111|   0 178   0   0   0   0 122 122   0|
6:    0   0  89  89 102   0  69  69  58|   0   0 122   0   0   0 102   0  91|   0 126  98  98 111   0   0   0  67|   0   0   0   0   0   0   0   0   0|   0   0   0 150 163   0   0   0   0|   0   0   0 122   0   0 122 122 111|   0   0   0   0   0   0   0   0   0|   0   0 150   0   0   0   0 122 111|   0 178   0   0   0   0 122 122   0|
6:    0   0  89  89 102   0  69  69  58|   0   0 122   0   0   0 102   0  91|   0 126  98  98 111   0   0   0  67|   0   0   0   0   0   0   0   0   0|   0   0   0 150 163   0   0   0   0|   0   0   0 122   0   0 122 122 111|   0   0   0   0   0   0   0   0   0|   0   0 150   0   0   0   0 122 111|   0 178   0   0   0   0 122 122   0|
6:    0   0  89  89 102   0  69  69  58|   0   0 122   0   0   0 102   0  91|   0 126  98  98 111   0   0   0  67|   0   0   0   0   0   0   0   0   0|   0   0   0 150 163   0   0   0   0|   0   0   0 122   0   0 122 122 111|   0   0   0   0   0   0   0   0   0|   0   0 150   0   0   0   0 122 111|   0 178   0   0   0   0 122 122   0|
6:    0   0  89  89 102   0  69  69  58|   0   0 122   0   0   0 102   0  91|   0 126  98  98 111   0   0   0  67|   0   0   0   0   0   0   0   0   0|   0   0   0 150 163   0   0   0   0|   0   0   0 122   0   0 122 122 111|   0   0   0   0   0   0   0   0   0|   0   0 150   0   0   0   0 122 111|   0 178   0   0   0   0 122 122   0|
6:    0   0  89  89 102   0  69  69  58|   0   0 122   0   0   0 102   0  91|   0 126  98  98 111   0   0   0  67|   0   0   0   0   0   0   0   0   0|   0   0   0 150 163   0   0   0   0|   0   0   0 122   0   0 122 122 111|   0   0   0   0   0   0   0   0   0|   0   0 150   0   0   0   0 122 111|   0 178   0   0   0   0 122 122   0|
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
7:    0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0 999   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|
7:    0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0| 999   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|
7:    0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0 999   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|
7:    0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0 999|
7:    0   0 111 135   0   0 178   0   0|   0   0 111   0   0 135 178   0   0|   0 137  98 122   0 122   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0 178 139   0   0   0   0   0   0|   0   0 124 163   0 163   0   0   0|   0   0   0   0   0   0   0   0   0|
7:    0   0 111 135   0   0 178   0   0|   0   0 111   0   0 135 178   0   0|   0 137  98 122   0 122   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0 178 139   0   0   0   0   0   0|   0   0 124 163   0 163   0   0   0|   0   0   0   0   0   0   0   0   0|
7:    0   0 111 135   0   0 178   0   0|   0   0 111   0   0 135 178   0   0|   0 137  98 122   0 122   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0 178 139   0   0   0   0   0   0|   0   0 124 163   0 163   0   0   0|   0   0   0   0   0   0   0   0   0|
7:    0   0 111 135   0   0 178   0   0|   0   0 111   0   0 135 178   0   0|   0 137  98 122   0 122   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0 178 139   0   0   0   0   0   0|   0   0 124 163   0 163   0   0   0|   0   0   0   0   0   0   0   0   0|
7:    0   0 111 135   0   0 178   0   0|   0   0 111   0   0 135 178   0   0|   0 137  98 122   0 122   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0 178 139   0   0   0   0   0   0|   0   0 124 163   0 163   0   0   0|   0   0   0   0   0   0   0   0   0|
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
8:    0   0   0   0   0 999   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|
8:    0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0 999   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|
8:    0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0 999   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|
8:    0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0| 999   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|
8:    0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0 178   0 163|   0 227   0   0   0   0   0   0 163|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0 212   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0 163   0   0   0   0 178|   0   0   0 148 180   0 178   0   0|
8:    0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0 178   0 163|   0 227   0   0   0   0   0   0 163|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0 212   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0 163   0   0   0   0 178|   0   0   0 148 180   0 178   0   0|
8:    0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0 178   0 163|   0 227   0   0   0   0   0   0 163|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0 212   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0 163   0   0   0   0 178|   0   0   0 148 180   0 178   0   0|
8:    0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0 178   0 163|   0 227   0   0   0   0   0   0 163|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0 212   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0 163   0   0   0   0 178|   0   0   0 148 180   0 178   0   0|
8:    0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0 178   0 163|   0 227   0   0   0   0   0   0 163|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0 212   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0 163   0   0   0   0 178|   0   0   0 148 180   0 178   0   0|
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
9:    0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0 999   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|   0   0   0   0   0   0   0   0   0|
9:   71   0  60  42  62   0  42  62  35|  87   0  76   0   0  78  58   0  51|   0   0  76  58  78  78   0   0  51|   0   0   0 102 122   0  78   0  71|   0   0   0   0   0   0   0   0   0|   0   0   0 102   0   0  78  98  71|   0   0 111   0   0   0  82   0  75|  89   0  78  58   0  78   0  69  42|  89   0   0  58  78  78  49  69   0|
9:   71   0  60  42  62   0  42  62  35|  87   0  76   0   0  78  58   0  51|   0   0  76  58  78  78   0   0  51|   0   0   0 102 122   0  78   0  71|   0   0   0   0   0   0   0   0   0|   0   0   0 102   0   0  78  98  71|   0   0 111   0   0   0  82   0  75|  89   0  78  58   0  78   0  69  42|  89   0   0  58  78  78  49  69   0|
