epoch: 0, loss: 1.2908, minimizing loss: 10.7904, maximizing loss: 10.7949
epoch: 1, loss: 0.1102, minimizing loss: 1.1118, maximizing loss: 1.1382
epoch: 2, loss: 0.0914, minimizing loss: 1.1807, maximizing loss: 1.2378
epoch: 3, loss: 0.0866, minimizing loss: 1.2494, maximizing loss: 1.3213
epoch: 4, loss: 0.0857, minimizing loss: 1.2490, maximizing loss: 1.3219
epoch: 5, loss: 0.0848, minimizing loss: 1.2411, maximizing loss: 1.3140
epoch: 6, loss: 0.0833, minimizing loss: 1.2283, maximizing loss: 1.3012
epoch: 7, loss: 0.0805, minimizing loss: 1.2035, maximizing loss: 1.2761
epoch: 8, loss: 0.0751, minimizing loss: 1.1500, maximizing loss: 1.2215
epoch: 9, loss: 0.0647, minimizing loss: 1.0556, maximizing loss: 1.1260
epoch: 10, loss: 0.0524, minimizing loss: 0.9531, maximizing loss: 1.0235
epoch: 11, loss: 0.0456, minimizing loss: 0.9138, maximizing loss: 0.9867
epoch: 12, loss: 0.0390, minimizing loss: 0.8626, maximizing loss: 0.9358
epoch: 13, loss: 0.0331, minimizing loss: 0.8187, maximizing loss: 0.8927
epoch: 14, loss: 0.0294, minimizing loss: 0.7943, maximizing loss: 0.8692
epoch: 15, loss: 0.0262, minimizing loss: 0.7730, maximizing loss: 0.8487
epoch: 16, loss: 0.0231, minimizing loss: 0.7536, maximizing loss: 0.8301
epoch: 17, loss: 0.0207, minimizing loss: 0.7397, maximizing loss: 0.8170
epoch: 18, loss: 0.0189, minimizing loss: 0.7321, maximizing loss: 0.8105
epoch: 19, loss: 0.0173, minimizing loss: 0.7241, maximizing loss: 0.8031
epoch: 20, loss: 0.0154, minimizing loss: 0.7136, maximizing loss: 0.7933
epoch: 21, loss: 0.0138, minimizing loss: 0.7058, maximizing loss: 0.7864
epoch: 22, loss: 0.0121, minimizing loss: 0.6964, maximizing loss: 0.7776
epoch: 23, loss: 0.0103, minimizing loss: 0.6908, maximizing loss: 0.7732
epoch: 24, loss: 0.0092, minimizing loss: 0.6900, maximizing loss: 0.7736
epoch: 25, loss: 0.0083, minimizing loss: 0.6897, maximizing loss: 0.7743
epoch: 26, loss: 0.0076, minimizing loss: 0.6870, maximizing loss: 0.7721
epoch: 27, loss: 0.0062, minimizing loss: 0.6781, maximizing loss: 0.7635
epoch: 28, loss: 0.0051, minimizing loss: 0.6709, maximizing loss: 0.7566
epoch: 29, loss: 0.0038, minimizing loss: 0.6633, maximizing loss: 0.7494
epoch: 30, loss: 0.0021, minimizing loss: 0.6519, maximizing loss: 0.7385
epoch: 31, loss: 0.0007, minimizing loss: 0.6456, maximizing loss: 0.7328
epoch: 32, loss: -0.0006, minimizing loss: 0.6377, maximizing loss: 0.7253
epoch: 33, loss: -0.0019, minimizing loss: 0.6323, maximizing loss: 0.7207
epoch: 34, loss: -0.0027, minimizing loss: 0.6285, maximizing loss: 0.7172
epoch: 35, loss: -0.0033, minimizing loss: 0.6282, maximizing loss: 0.7176
epoch: 36, loss: -0.0038, minimizing loss: 0.6267, maximizing loss: 0.7165
epoch: 37, loss: -0.0040, minimizing loss: 0.6240, maximizing loss: 0.7136
epoch: 38, loss: -0.0049, minimizing loss: 0.6189, maximizing loss: 0.7089
epoch: 39, loss: -0.0054, minimizing loss: 0.6178, maximizing loss: 0.7082
epoch: 40, loss: -0.0058, minimizing loss: 0.6163, maximizing loss: 0.7069
epoch: 41, loss: -0.0064, minimizing loss: 0.6132, maximizing loss: 0.7041
epoch: 42, loss: -0.0072, minimizing loss: 0.6105, maximizing loss: 0.7020
epoch: 43, loss: -0.0077, minimizing loss: 0.6099, maximizing loss: 0.7019
epoch: 44, loss: -0.0084, minimizing loss: 0.6079, maximizing loss: 0.7003
epoch: 45, loss: -0.0088, minimizing loss: 0.6095, maximizing loss: 0.7027
epoch: 46, loss: -0.0093, minimizing loss: 0.6072, maximizing loss: 0.7005
epoch: 47, loss: -0.0098, minimizing loss: 0.6102, maximizing loss: 0.7045
epoch: 48, loss: -0.0099, minimizing loss: 0.6129, maximizing loss: 0.7077
epoch: 49, loss: -0.0099, minimizing loss: 0.6155, maximizing loss: 0.7106
epoch: 50, loss: -0.0100, minimizing loss: 0.6189, maximizing loss: 0.7147
epoch: 51, loss: -0.0094, minimizing loss: 0.6272, maximizing loss: 0.7233
epoch: 52, loss: -0.0107, minimizing loss: 0.6155, maximizing loss: 0.7116
epoch: 53, loss: -0.0110, minimizing loss: 0.6176, maximizing loss: 0.7143
