epoch: 0, loss: 3.1628, minimizing loss: 14.0011, maximizing loss: 12.0426
epoch: 1, loss: 0.1095, minimizing loss: 1.6222, maximizing loss: 1.6807
epoch: 2, loss: 0.0570, minimizing loss: 1.3505, maximizing loss: 1.4372
epoch: 3, loss: 0.0544, minimizing loss: 1.4163, maximizing loss: 1.5132
epoch: 4, loss: 0.0543, minimizing loss: 1.4263, maximizing loss: 1.5244
epoch: 5, loss: 0.0543, minimizing loss: 1.4266, maximizing loss: 1.5248
epoch: 6, loss: 0.0541, minimizing loss: 1.4266, maximizing loss: 1.5249
epoch: 7, loss: 0.0540, minimizing loss: 1.4269, maximizing loss: 1.5254
epoch: 8, loss: 0.0539, minimizing loss: 1.4261, maximizing loss: 1.5246
epoch: 9, loss: 0.0538, minimizing loss: 1.4259, maximizing loss: 1.5246
epoch: 10, loss: 0.0536, minimizing loss: 1.4241, maximizing loss: 1.5227
epoch: 11, loss: 0.0534, minimizing loss: 1.4254, maximizing loss: 1.5244
epoch: 12, loss: 0.0531, minimizing loss: 1.4229, maximizing loss: 1.5220
epoch: 13, loss: 0.0528, minimizing loss: 1.4201, maximizing loss: 1.5192
epoch: 14, loss: 0.0523, minimizing loss: 1.4164, maximizing loss: 1.5157
epoch: 15, loss: 0.0514, minimizing loss: 1.4095, maximizing loss: 1.5091
epoch: 16, loss: 0.0495, minimizing loss: 1.3879, maximizing loss: 1.4871
epoch: 17, loss: 0.0458, minimizing loss: 1.3560, maximizing loss: 1.4558
epoch: 18, loss: 0.0395, minimizing loss: 1.2926, maximizing loss: 1.3924
epoch: 19, loss: 0.0310, minimizing loss: 1.2055, maximizing loss: 1.3050
epoch: 20, loss: 0.0252, minimizing loss: 1.1513, maximizing loss: 1.2512
epoch: 21, loss: 0.0236, minimizing loss: 1.1420, maximizing loss: 1.2427
epoch: 22, loss: 0.0225, minimizing loss: 1.1349, maximizing loss: 1.2360
epoch: 23, loss: 0.0212, minimizing loss: 1.1264, maximizing loss: 1.2281
epoch: 24, loss: 0.0200, minimizing loss: 1.1223, maximizing loss: 1.2247
epoch: 25, loss: 0.0190, minimizing loss: 1.1151, maximizing loss: 1.2179
epoch: 26, loss: 0.0179, minimizing loss: 1.1104, maximizing loss: 1.2139
epoch: 27, loss: 0.0163, minimizing loss: 1.1003, maximizing loss: 1.2045
epoch: 28, loss: 0.0150, minimizing loss: 1.0864, maximizing loss: 1.1904
epoch: 29, loss: 0.0147, minimizing loss: 1.0889, maximizing loss: 1.1936
epoch: 30, loss: 0.0138, minimizing loss: 1.0846, maximizing loss: 1.1898
epoch: 31, loss: 0.0140, minimizing loss: 1.0915, maximizing loss: 1.1973
epoch: 32, loss: 0.0145, minimizing loss: 1.0928, maximizing loss: 1.1981
epoch: 33, loss: 0.0127, minimizing loss: 1.0817, maximizing loss: 1.1878
epoch: 34, loss: 0.0115, minimizing loss: 1.0654, maximizing loss: 1.1711
epoch: 35, loss: 0.0106, minimizing loss: 1.0615, maximizing loss: 1.1676
epoch: 36, loss: 0.0094, minimizing loss: 1.0497, maximizing loss: 1.1559
epoch: 37, loss: 0.0076, minimizing loss: 1.0399, maximizing loss: 1.1470
epoch: 38, loss: 0.0061, minimizing loss: 1.0323, maximizing loss: 1.1402
epoch: 39, loss: 0.0041, minimizing loss: 1.0217, maximizing loss: 1.1307
epoch: 40, loss: 0.0007, minimizing loss: 1.0035, maximizing loss: 1.1142
epoch: 41, loss: -0.0023, minimizing loss: 0.9904, maximizing loss: 1.1030
epoch: 42, loss: -0.0047, minimizing loss: 0.9864, maximizing loss: 1.1012
epoch: 43, loss: -0.0085, minimizing loss: 0.9831, maximizing loss: 1.1018
epoch: 44, loss: -0.0091, minimizing loss: 1.0090, maximizing loss: 1.1312
epoch: 45, loss: -0.0127, minimizing loss: 1.0233, maximizing loss: 1.1511
epoch: 46, loss: -0.0171, minimizing loss: 1.0538, maximizing loss: 1.1899
epoch: 47, loss: -0.0219, minimizing loss: 1.1239, maximizing loss: 1.2731
epoch: 48, loss: -0.0315, minimizing loss: 1.2178, maximizing loss: 1.3881
epoch: 49, loss: -0.0450, minimizing loss: 1.3484, maximizing loss: 1.5483
epoch: 50, loss: -0.0745, minimizing loss: 1.5430, maximizing loss: 1.7972
epoch: 51, loss: -0.1102, minimizing loss: 1.9128, maximizing loss: 2.2478
epoch: 52, loss: -0.1782, minimizing loss: 2.4342, maximizing loss: 2.9026
epoch: 53, loss: -0.3108, minimizing loss: 3.2804, maximizing loss: 3.9902
epoch: 54, loss: -0.4822, minimizing loss: 4.8078, maximizing loss: 5.8778
epoch: 55, loss: -0.8557, minimizing loss: 6.8641, maximizing loss: 8.5776
epoch: 56, loss: -1.3208, minimizing loss: 8.8800, maximizing loss: 11.3342
epoch: 57, loss: -1.5469, minimizing loss: 8.3741, maximizing loss: 11.0233
epoch: 58, loss: -1.6596, minimizing loss: 8.2587, maximizing loss: 11.0203
epoch: 59, loss: -1.6078, minimizing loss: 8.3611, maximizing loss: 11.0766
epoch: 60, loss: -1.6560, minimizing loss: 8.0609, maximizing loss: 10.7965
epoch: 61, loss: -1.7070, minimizing loss: 8.2881, maximizing loss: 11.1057
epoch: 62, loss: -1.7215, minimizing loss: 8.2388, maximizing loss: 11.0670
epoch: 63, loss: -1.7104, minimizing loss: 8.2246, maximizing loss: 11.0389
epoch: 64, loss: -1.7217, minimizing loss: 8.2226, maximizing loss: 11.0492
epoch: 65, loss: -1.7306, minimizing loss: 8.1590, maximizing loss: 10.9885
epoch: 66, loss: -1.7431, minimizing loss: 8.0864, maximizing loss: 10.9216
epoch: 67, loss: -1.7711, minimizing loss: 8.1553, maximizing loss: 11.0294
epoch: 68, loss: -1.7448, minimizing loss: 8.0706, maximizing loss: 10.9061
epoch: 69, loss: -1.7568, minimizing loss: 8.0448, maximizing loss: 10.8906
epoch: 70, loss: -1.7628, minimizing loss: 8.0389, maximizing loss: 10.8908
epoch: 71, loss: -1.7658, minimizing loss: 8.0446, maximizing loss: 10.9004
epoch: 72, loss: -1.7691, minimizing loss: 8.0601, maximizing loss: 10.9214
epoch: 73, loss: -1.7717, minimizing loss: 8.0705, maximizing loss: 10.9358
epoch: 74, loss: -1.7746, minimizing loss: 8.0923, maximizing loss: 10.9633
epoch: 75, loss: -1.7774, minimizing loss: 8.1064, maximizing loss: 10.9820
epoch: 76, loss: -1.7793, minimizing loss: 8.1370, maximizing loss: 11.0181
epoch: 77, loss: -1.7805, minimizing loss: 8.1633, maximizing loss: 11.0487
epoch: 78, loss: -1.7846, minimizing loss: 8.1867, maximizing loss: 11.0792
epoch: 79, loss: -1.7816, minimizing loss: 8.2013, maximizing loss: 11.0920
epoch: 80, loss: -1.8048, minimizing loss: 8.0670, maximizing loss: 10.9687
epoch: 81, loss: -1.8059, minimizing loss: 8.0666, maximizing loss: 10.9694
epoch: 82, loss: -1.7874, minimizing loss: 8.0344, maximizing loss: 10.9131
epoch: 83, loss: -1.7913, minimizing loss: 8.0640, maximizing loss: 10.9504
epoch: 84, loss: -1.7930, minimizing loss: 8.1068, maximizing loss: 10.9997
epoch: 85, loss: -1.7936, minimizing loss: 8.1541, maximizing loss: 11.0530
epoch: 86, loss: -1.7952, minimizing loss: 8.1971, maximizing loss: 11.1025
epoch: 87, loss: -1.8139, minimizing loss: 8.0728, maximizing loss: 10.9852
epoch: 88, loss: -1.8147, minimizing loss: 8.0736, maximizing loss: 10.9870
epoch: 89, loss: -1.7960, minimizing loss: 8.0482, maximizing loss: 10.9380
epoch: 90, loss: -1.7997, minimizing loss: 8.0973, maximizing loss: 10.9966
epoch: 91, loss: -1.8007, minimizing loss: 8.1473, maximizing loss: 11.0533
epoch: 92, loss: -1.8026, minimizing loss: 8.1910, maximizing loss: 11.1040
epoch: 93, loss: -1.8211, minimizing loss: 8.0821, maximizing loss: 11.0036
epoch: 94, loss: -1.8218, minimizing loss: 8.0876, maximizing loss: 11.0105
epoch: 95, loss: -1.8065, minimizing loss: 8.0743, maximizing loss: 10.9787
epoch: 96, loss: -1.8062, minimizing loss: 8.1453, maximizing loss: 11.0572
epoch: 97, loss: -1.8074, minimizing loss: 8.2133, maximizing loss: 11.1341
epoch: 98, loss: -1.8280, minimizing loss: 8.0674, maximizing loss: 10.9949
epoch: 99, loss: -1.8232, minimizing loss: 8.0942, maximizing loss: 11.0193
epoch: 100, loss: -1.8043, minimizing loss: 8.1353, maximizing loss: 11.0439
