epoch: 0, loss: 0.3744, minimizing loss: 1.2548, maximizing loss: 1.2577
epoch: 1, loss: 0.3034, minimizing loss: 1.0144, maximizing loss: 1.0158
epoch: 2, loss: 0.3022, minimizing loss: 1.0129, maximizing loss: 1.0153
epoch: 3, loss: 0.3002, minimizing loss: 1.0135, maximizing loss: 1.0191
epoch: 4, loss: 0.2987, minimizing loss: 1.0254, maximizing loss: 1.0382
epoch: 5, loss: 0.2979, minimizing loss: 1.0317, maximizing loss: 1.0484
epoch: 6, loss: 0.2972, minimizing loss: 1.0321, maximizing loss: 1.0499
epoch: 7, loss: 0.2959, minimizing loss: 1.0289, maximizing loss: 1.0472
epoch: 8, loss: 0.2950, minimizing loss: 1.0262, maximizing loss: 1.0446
epoch: 9, loss: 0.2946, minimizing loss: 1.0248, maximizing loss: 1.0431
epoch: 10, loss: 0.2940, minimizing loss: 1.0228, maximizing loss: 1.0412
epoch: 11, loss: 0.2902, minimizing loss: 1.0115, maximizing loss: 1.0303
epoch: 12, loss: 0.2724, minimizing loss: 0.9573, maximizing loss: 0.9785
epoch: 13, loss: 0.2427, minimizing loss: 0.8547, maximizing loss: 0.8742
epoch: 14, loss: 0.2344, minimizing loss: 0.8338, maximizing loss: 0.8563
epoch: 15, loss: 0.2160, minimizing loss: 0.7678, maximizing loss: 0.7882
epoch: 16, loss: 0.2071, minimizing loss: 0.7338, maximizing loss: 0.7525
epoch: 17, loss: 0.1976, minimizing loss: 0.7078, maximizing loss: 0.7289
epoch: 18, loss: 0.1943, minimizing loss: 0.6951, maximizing loss: 0.7155
epoch: 19, loss: 0.1905, minimizing loss: 0.6811, maximizing loss: 0.7009
epoch: 20, loss: 0.1861, minimizing loss: 0.6658, maximizing loss: 0.6854
epoch: 21, loss: 0.1745, minimizing loss: 0.6264, maximizing loss: 0.6456
epoch: 22, loss: 0.1630, minimizing loss: 0.5915, maximizing loss: 0.6122
epoch: 23, loss: 0.1617, minimizing loss: 0.5879, maximizing loss: 0.6088
epoch: 24, loss: 0.1553, minimizing loss: 0.5669, maximizing loss: 0.5881
epoch: 25, loss: 0.1579, minimizing loss: 0.5764, maximizing loss: 0.5979
epoch: 26, loss: 0.1477, minimizing loss: 0.5410, maximizing loss: 0.5619
epoch: 27, loss: 0.1428, minimizing loss: 0.5265, maximizing loss: 0.5481
epoch: 28, loss: 0.1395, minimizing loss: 0.5146, maximizing loss: 0.5359
epoch: 29, loss: 0.1384, minimizing loss: 0.5109, maximizing loss: 0.5322
epoch: 30, loss: 0.1346, minimizing loss: 0.4996, maximizing loss: 0.5214
epoch: 31, loss: 0.1329, minimizing loss: 0.4974, maximizing loss: 0.5208
epoch: 32, loss: 0.1229, minimizing loss: 0.4729, maximizing loss: 0.5000
epoch: 33, loss: 0.1147, minimizing loss: 0.4543, maximizing loss: 0.4853
epoch: 34, loss: 0.1045, minimizing loss: 0.4250, maximizing loss: 0.4578
epoch: 35, loss: 0.1021, minimizing loss: 0.4159, maximizing loss: 0.4483
epoch: 36, loss: 0.0999, minimizing loss: 0.4079, maximizing loss: 0.4401
epoch: 37, loss: 0.0973, minimizing loss: 0.4011, maximizing loss: 0.4339
epoch: 38, loss: 0.0947, minimizing loss: 0.3908, maximizing loss: 0.4230
epoch: 39, loss: 0.0929, minimizing loss: 0.3860, maximizing loss: 0.4188
epoch: 40, loss: 0.0925, minimizing loss: 0.3836, maximizing loss: 0.4159
epoch: 41, loss: 0.0915, minimizing loss: 0.3811, maximizing loss: 0.4136
epoch: 42, loss: 0.0908, minimizing loss: 0.3790, maximizing loss: 0.4117
epoch: 43, loss: 0.0902, minimizing loss: 0.3770, maximizing loss: 0.4098
epoch: 44, loss: 0.0896, minimizing loss: 0.3765, maximizing loss: 0.4098
epoch: 45, loss: 0.0896, minimizing loss: 0.3770, maximizing loss: 0.4105
epoch: 46, loss: 0.0885, minimizing loss: 0.3744, maximizing loss: 0.4084
epoch: 47, loss: 0.0883, minimizing loss: 0.3719, maximizing loss: 0.4051
epoch: 48, loss: 0.0868, minimizing loss: 0.3692, maximizing loss: 0.4034
epoch: 49, loss: 0.0861, minimizing loss: 0.3694, maximizing loss: 0.4047
epoch: 50, loss: 0.0873, minimizing loss: 0.3769, maximizing loss: 0.4138
epoch: 51, loss: 0.0904, minimizing loss: 0.3847, maximizing loss: 0.4204
epoch: 52, loss: 0.0837, minimizing loss: 0.3618, maximizing loss: 0.3972
epoch: 53, loss: 0.0835, minimizing loss: 0.3546, maximizing loss: 0.3873
epoch: 54, loss: 0.0817, minimizing loss: 0.3565, maximizing loss: 0.3926
epoch: 55, loss: 0.0788, minimizing loss: 0.3448, maximizing loss: 0.3799
epoch: 56, loss: 0.0781, minimizing loss: 0.3406, maximizing loss: 0.3750
epoch: 57, loss: 0.0773, minimizing loss: 0.3356, maximizing loss: 0.3691
epoch: 58, loss: 0.0783, minimizing loss: 0.3438, maximizing loss: 0.3793
epoch: 59, loss: 0.0796, minimizing loss: 0.3488, maximizing loss: 0.3846
epoch: 60, loss: 0.0755, minimizing loss: 0.3331, maximizing loss: 0.3680
epoch: 61, loss: 0.0748, minimizing loss: 0.3278, maximizing loss: 0.3614
epoch: 62, loss: 0.0735, minimizing loss: 0.3285, maximizing loss: 0.3642
epoch: 63, loss: 0.0741, minimizing loss: 0.3293, maximizing loss: 0.3645
epoch: 64, loss: 0.0729, minimizing loss: 0.3244, maximizing loss: 0.3592
epoch: 65, loss: 0.0737, minimizing loss: 0.3285, maximizing loss: 0.3640
epoch: 66, loss: 0.0701, minimizing loss: 0.3127, maximizing loss: 0.3465
epoch: 67, loss: 0.0764, minimizing loss: 0.3348, maximizing loss: 0.3691
epoch: 68, loss: 0.0685, minimizing loss: 0.3086, maximizing loss: 0.3429
epoch: 69, loss: 0.0678, minimizing loss: 0.3068, maximizing loss: 0.3415
