epoch: 0, loss: 3.2181, minimizing loss: 14.5149, maximizing loss: 12.5520
epoch: 1, loss: 0.1444, minimizing loss: 1.6847, maximizing loss: 1.7115
epoch: 2, loss: 0.0751, minimizing loss: 1.2410, maximizing loss: 1.2954
epoch: 3, loss: 0.0646, minimizing loss: 1.3473, maximizing loss: 1.4251
epoch: 4, loss: 0.0606, minimizing loss: 1.4092, maximizing loss: 1.4984
epoch: 5, loss: 0.0595, minimizing loss: 1.4241, maximizing loss: 1.5162
epoch: 6, loss: 0.0590, minimizing loss: 1.4278, maximizing loss: 1.5208
epoch: 7, loss: 0.0587, minimizing loss: 1.4280, maximizing loss: 1.5215
epoch: 8, loss: 0.0584, minimizing loss: 1.4251, maximizing loss: 1.5186
epoch: 9, loss: 0.0580, minimizing loss: 1.4212, maximizing loss: 1.5147
epoch: 10, loss: 0.0575, minimizing loss: 1.4171, maximizing loss: 1.5106
epoch: 11, loss: 0.0569, minimizing loss: 1.4104, maximizing loss: 1.5040
epoch: 12, loss: 0.0557, minimizing loss: 1.3987, maximizing loss: 1.4923
epoch: 13, loss: 0.0537, minimizing loss: 1.3789, maximizing loss: 1.4724
epoch: 14, loss: 0.0497, minimizing loss: 1.3383, maximizing loss: 1.4317
epoch: 15, loss: 0.0414, minimizing loss: 1.2569, maximizing loss: 1.3506
epoch: 16, loss: 0.0318, minimizing loss: 1.1567, maximizing loss: 1.2499
epoch: 17, loss: 0.0284, minimizing loss: 1.1306, maximizing loss: 1.2247
epoch: 18, loss: 0.0274, minimizing loss: 1.1226, maximizing loss: 1.2169
epoch: 19, loss: 0.0266, minimizing loss: 1.1175, maximizing loss: 1.2121
epoch: 20, loss: 0.0257, minimizing loss: 1.1103, maximizing loss: 1.2052
epoch: 21, loss: 0.0245, minimizing loss: 1.1025, maximizing loss: 1.1977
epoch: 22, loss: 0.0230, minimizing loss: 1.0927, maximizing loss: 1.1885
epoch: 23, loss: 0.0210, minimizing loss: 1.0779, maximizing loss: 1.1743
epoch: 24, loss: 0.0181, minimizing loss: 1.0556, maximizing loss: 1.1527
epoch: 25, loss: 0.0147, minimizing loss: 1.0269, maximizing loss: 1.1246
epoch: 26, loss: 0.0114, minimizing loss: 0.9933, maximizing loss: 1.0909
epoch: 27, loss: 0.0082, minimizing loss: 0.9654, maximizing loss: 1.0636
epoch: 28, loss: 0.0052, minimizing loss: 0.9385, maximizing loss: 1.0370
epoch: 29, loss: 0.0030, minimizing loss: 0.9189, maximizing loss: 1.0177
epoch: 30, loss: 0.0012, minimizing loss: 0.9014, maximizing loss: 1.0002
epoch: 31, loss: -0.0001, minimizing loss: 0.8918, maximizing loss: 0.9911
epoch: 32, loss: -0.0011, minimizing loss: 0.8830, maximizing loss: 0.9822
epoch: 33, loss: -0.0019, minimizing loss: 0.8783, maximizing loss: 0.9780
epoch: 34, loss: -0.0022, minimizing loss: 0.8753, maximizing loss: 0.9750
epoch: 35, loss: -0.0032, minimizing loss: 0.8691, maximizing loss: 0.9693
epoch: 36, loss: -0.0040, minimizing loss: 0.8614, maximizing loss: 0.9616
epoch: 37, loss: -0.0043, minimizing loss: 0.8604, maximizing loss: 0.9608
epoch: 38, loss: -0.0052, minimizing loss: 0.8606, maximizing loss: 0.9620
epoch: 39, loss: -0.0061, minimizing loss: 0.8520, maximizing loss: 0.9534
epoch: 40, loss: -0.0065, minimizing loss: 0.8527, maximizing loss: 0.9547
epoch: 41, loss: -0.0075, minimizing loss: 0.8518, maximizing loss: 0.9548
epoch: 42, loss: -0.0075, minimizing loss: 0.8547, maximizing loss: 0.9580
epoch: 43, loss: -0.0082, minimizing loss: 0.8482, maximizing loss: 0.9516
epoch: 44, loss: -0.0087, minimizing loss: 0.8417, maximizing loss: 0.9449
epoch: 45, loss: -0.0085, minimizing loss: 0.8359, maximizing loss: 0.9382
epoch: 46, loss: -0.0090, minimizing loss: 0.8319, maximizing loss: 0.9343
epoch: 47, loss: -0.0096, minimizing loss: 0.8269, maximizing loss: 0.9295
epoch: 48, loss: -0.0097, minimizing loss: 0.8154, maximizing loss: 0.9168
epoch: 49, loss: -0.0103, minimizing loss: 0.8123, maximizing loss: 0.9140
epoch: 50, loss: -0.0110, minimizing loss: 0.8058, maximizing loss: 0.9075
